album_id,album_name,artist_id,artist_name,is_famous_artist,genre_name,album_price,album_copies_available,price_band,inventory_band
897,"Wild Paradise (Edition)",721,"Nicholas Duke",0,Rock,6.71,457,Low,Medium
898,"Fading Rooms (Soundtrack)",722,"Nicholas Frank",0,Pop,16.99,201,Premium,Medium
899,"Lunar Stories (Redux)",723,"Nicholas Henson",0,K-pop,19.39,376,Premium,Medium
900,"Lunar Paths",724,"Nicholas Webb",0,Jazz,11.92,389,Medium,Medium
901,"Silent Tides (Archives)",726,"Nicole Barnett",0,Reggae,18.56,363,Premium,Medium
902,"Ashen Letters (Blueprint)",727,"Nicole Jimenez",0,Reggae,10.54,454,Medium,Medium
903,"Echo Dreams (Redux)",728,"Nicole Oneal",0,Electronic,15.55,211,Premium,Medium
904,"Hidden Souls (Tales)",729,"Nicole Smith",0,Reggae,17.81,329,Premium,Medium
905,"Sacred Paths (Chronicles)",730,"Nicole Thompson",0,K-pop,18.03,159,Premium,Low
906,"Midnight Rooms (Memoirs)",731,"Nicole Walker",0,Rock,12.21,545,Medium,High
907,"Infinite Visions (Saga)",732,Nirvana,1,Blues,18.11,396,Premium,Medium
908,"Whisper Signals (Tales)",733,"Noah Young",0,Electronic,16.96,287,Premium,Medium
909,"Hidden Confessions (Redux)",735,"Oscar Lopez",0,Blues,11.53,323,Medium,Medium
910,"Moonlit Desire (Diaries)",736,"Patricia Buchanan",0,Pop,17.90,224,Premium,Medium
911,"Paper Stories (Tales)",737,"Patricia Gonzalez",0,Country,10.39,177,Medium,Low
912,"Velvet Waves (Archives)",738,"Patricia Kane",0,Country,18.94,420,Premium,Medium
913,"Sacred Signals (Blueprint)",739,"Patricia Morgan",0,K-pop,14.74,462,Premium,Medium
914,"Blazing Souls (Reprise)",740,"Patricia Sanchez",0,Rock,11.17,227,Medium,Medium
915,"Electric Confessions (Saga)",741,"Patricia Williams",0,Classical,12.02,345,Medium,Medium
916,"Burning Confessions (Anthology)",742,"Patrick George",0,"Hip Hop",14.81,184,Premium,Low
917,"Radiant Serenade",743,"Paul Chapman",0,Reggae,15.44,204,Premium,Medium
918,"Fading Signals (Vol. I)",744,"Paul Henderson",0,"Hip Hop",12.01,271,Medium,Medium
919,"Radiant Visions (Vol. I)",745,"Paul Tucker",0,Country,17.08,152,Premium,Low
920,"Crimson Rooms (Vol. I)",746,"Paul Valencia",0,Country,15.27,232,Premium,Medium
921,"Neon Visions (Verse)",747,"Paula Webb",0,Pop,12.85,526,Medium,High
922,"Paper Paradise (Vol. II)",748,"Pearl Jam",1,Pop,12.66,394,Medium,Medium
923,"Obsidian Lights (Edition)",749,"Penny Miller",0,Blues,10.03,358,Medium,Medium
924,"Blazing Stories (Edition)",750,"Peter Glass",0,Electronic,9.28,327,Medium,Medium
925,"Wild Tides (Sessions)",751,"Peter Moore",0,Rock,17.80,222,Premium,Medium
926,"Distant Confessions (Reprise)",752,"Peter Roth DDS",0,Blues,19.23,366,Premium,Medium
927,"Blazing Letters (Diaries)",753,"Peter Sullivan",0,Classical,17.03,472,Premium,Medium
928,"Wild Souls (Anthology)",754,"Peter Thornton",0,Country,9.94,403,Medium,Medium
929,"Obsidian Rooms (Chronicles)",755,"Phillip Conner",0,Reggae,11.59,203,Medium,Medium
930,"Broken Waves (Vol. II)",756,"Phillip Cunningham",0,Electronic,8.74,161,Medium,Low
931,"Neon Dreams (Redux)",758,Queen,1,Classical,15.82,379,Premium,Medium
932,"Blazing Paths",759,"Rachael Henderson",0,Country,8.12,359,Medium,Medium
933,"Crimson Lights (Vol. II)",760,"Rachael Lambert",0,Electronic,17.93,306,Premium,Medium
934,"Midnight Tides (Memoirs)",761,"Rachel Boyer",0,"Hip Hop",13.47,477,Medium,Medium
935,"Crimson Whispers (Sessions)",762,"Rachel Franklin",0,Electronic,14.89,420,Premium,Medium
936,"Lunar Whispers",763,"Rachel Garza",0,"Hip Hop",13.26,524,Medium,High
937,"Midnight Temples (Redux)",764,"Rachel Hansen",0,Reggae,9.13,167,Medium,Low
938,"Infinite Serenade (Vol. I)",765,"Rachel Kane",0,Electronic,17.14,310,Premium,Medium
939,"Whisper Stories (Redux)",766,"Rachel Lopez",0,Blues,10.93,358,Medium,Medium
940,"Midnight Desire (Anthology)",767,"Ralph Berry",0,"Hip Hop",13.92,510,Medium,High
941,"Distant Rooms (Chronicles)",768,"Randall Chandler",0,Electronic,8.03,451,Medium,Medium
942,"Radiant Hearts (Reprise)",769,"Randy Reilly",0,Electronic,15.38,302,Premium,Medium
943,"Fading Whispers (Anthology)",770,"Raymond Robertson",0,Electronic,7.05,362,Low,Medium
944,"Distant Visions (Tales)",771,"Raymond Stone",0,Classical,9.83,363,Medium,Medium
945,"Crimson Paradise (Vol. I)",772,"Raymond Wells",0,Blues,8.64,505,Medium,High
946,"Fading Voices (Reprise)",773,"Rebecca Anderson",0,Pop,11.18,261,Medium,Medium
947,"Crimson Letters (Chronicles)",774,"Rebecca Benitez",0,Electronic,13.90,209,Medium,Medium
948,"Moonlit Signals (Reprise)",775,"Rebecca Gregory",0,"Hip Hop",19.02,313,Premium,Medium
949,"Sapphire Lights (Verse)",776,"Rebecca Joyce",0,Reggae,8.75,206,Medium,Medium
950,"Fading Paradise (Verse)",777,"Rebecca Martinez",0,Jazz,16.99,381,Premium,Medium
951,"Paper Echoes (Sessions)",778,"Rebecca Mccoy",0,Country,16.21,351,Premium,Medium
952,"Velvet Visions (Vol. I)",779,"Rebecca Nelson",0,K-pop,15.96,391,Premium,Medium
953,"Sapphire Hearts (Archives)",780,"Rebecca Orozco",0,"Hip Hop",10.09,527,Medium,High
954,"Silent Rhythms (Tales)",781,"Rebecca Sampson",0,Jazz,19.56,215,Premium,Medium
955,"Silent Rooms (Redux)",782,"Rebecca Washington",0,Rock,19.71,209,Premium,Medium
956,"Electric Stories (Tales)",783,"Rebecca White",0,"Hip Hop",10.66,358,Medium,Medium
957,"Velvet Reflections",784,"Regina Burns",0,Classical,7.49,168,Low,Low
958,"Electric Waves (Archives)",785,"Regina Lee",0,Rock,12.14,479,Medium,Medium
959,"Sapphire Souls (Edition)",786,"Renee Evans",0,Reggae,7.02,260,Low,Medium
960,"Sacred Tides",787,"Rhonda Ball",0,Jazz,13.38,242,Medium,Medium
961,"Hidden Waves (Saga)",788,"Rhonda Rivera",0,"Hip Hop",18.86,318,Premium,Medium
962,"Paper Tides (Archives)",789,"Richard Lang",0,Rock,16.43,427,Premium,Medium
963,"Silent Whispers (Soundtrack)",790,"Richard Saunders",0,Electronic,6.68,355,Low,Medium
964,"Burning Confessions (Edition)",791,"Richard Watkins",0,Classical,9.93,173,Medium,Low
965,"Ashen Echoes (Vol. I)",792,"Ricky Collins",0,Electronic,6.09,324,Low,Medium
966,"Neon Letters (Edition)",794,"Rita Johnson",0,Classical,9.63,504,Medium,High
967,"Distant Tides (Tales)",795,"Robert Burns",0,Reggae,15.81,219,Premium,Medium
968,"Infinite Letters (Soundtrack)",796,"Robert Chung",0,Rock,10.09,439,Medium,Medium
969,"Electric Letters (Saga)",797,"Robert Duarte",0,Classical,8.83,492,Medium,Medium
970,"Neon Paradise (Archives)",798,"Robert Ingram",0,K-pop,16.94,195,Premium,Low
971,"Golden Desire (Tales)",799,"Robert Massey",0,K-pop,18.66,215,Premium,Medium
972,"Frost Letters (Vol. II)",800,"Robert Medina",0,Country,10.56,346,Medium,Medium
973,"Neon Dreams (Diaries)",801,"Robert Miller",0,"Hip Hop",7.67,230,Low,Medium
974,"Moonlit Desire (Reprise)",802,"Robert Moore",0,Blues,16.12,355,Premium,Medium
975,"Crimson Souls (Edition)",803,"Robert Ray",0,Rock,10.16,193,Medium,Low
976,"Neon Reflections (Archives)",804,"Robert Robinson",0,K-pop,6.51,351,Low,Medium
977,"Ocean Hearts (Blueprint)",805,"Robert Stuart",0,K-pop,17.19,221,Premium,Medium
978,"Shattered Reflections (Diaries)",806,"Robert Vega",0,Reggae,19.87,351,Premium,Medium
979,"Electric Shadows (Tales)",807,"Roberto Ferguson",0,Reggae,7.06,447,Low,Medium
980,"Frost Horizons (Verse)",808,"Robin Hancock",0,Rock,15.64,354,Premium,Medium
981,"Glass Waves (Vol. I)",809,"Robin Mcfarland",0,Rock,17.13,499,Premium,Medium
982,"Silent Hearts",810,"Robin Salazar",0,K-pop,19.74,403,Premium,Medium
983,"Frost Reflections (Memoirs)",811,"Rodney Olson MD",0,Country,16.10,250,Premium,Medium
984,"Burning Souls (Memoirs)",812,"Roger Nguyen",0,Blues,11.27,186,Medium,Low
985,"Paper Paradise (Vol. I)",813,"Ronald Curtis",0,Blues,18.24,235,Premium,Medium
986,"Glass Horizons (Edition)",814,"Ronald Schneider",0,"Hip Hop",6.33,238,Low,Medium
987,"Distant Rhythms (Vol. I)",815,"Ronald Smith",0,Pop,17.94,328,Premium,Medium
988,"Hidden Temples (Memoirs)",816,"Ronald Williams",0,Electronic,8.45,273,Medium,Medium
989,"Echo Paradise (Tales)",817,"Roy Murray",0,Country,19.72,165,Premium,Low
990,"Distant Paths (Edition)",818,"Ruben Sweeney",0,Classical,19.09,358,Premium,Medium
991,"Fading Echoes (Memoirs)",819,"Russell Martin",0,K-pop,7.44,166,Low,Low
992,"Storm Voices (Tales)",820,"Ryan Beltran DDS",0,K-pop,14.61,333,Premium,Medium
993,"Sapphire Paths (Edition)",821,"Ryan Day",0,Electronic,18.06,201,Premium,Medium
994,"Lunar Echoes (Diaries)",822,"Ryan Duran",0,Blues,14.12,443,Premium,Medium
995,"Distant Letters (Tales)",823,"Ryan Patterson",0,Blues,13.71,227,Medium,Medium
996,"Infinite Paths (Blueprint)",824,"Ryan Smith",0,K-pop,17.79,262,Premium,Medium
997,"Golden Paths (Redux)",825,"Ryan Wyatt",0,Pop,15.48,481,Premium,Medium
998,"Storm Paths (Vol. II)",827,"Samantha Butler",0,"Hip Hop",17.71,276,Premium,Medium
999,"Silent Souls (Sessions)",828,"Samantha Dalton",0,Rock,15.56,258,Premium,Medium
1000,"Burning Rhythms (Chronicles)",829,"Samantha Malone",0,Reggae,19.90,338,Premium,Medium
1001,"Silent Confessions (Edition)",830,"Samantha Ramirez",0,Classical,19.86,284,Premium,Medium
1002,"Distant Horizons (Tales)",831,"Samantha Wright",0,Rock,15.76,445,Premium,Medium
1003,"Golden Signals (Blueprint)",832,"Samuel Miller DDS",0,Pop,13.58,180,Medium,Low
1004,"Frost Visions (Diaries)",833,"Samuel Ortega",0,K-pop,6.67,224,Low,Medium
1005,"Sacred Paths (Tales)",834,"Sara Moore",0,Pop,12.10,149,Medium,Low
1006,"Fading Souls (Tales)",835,"Sara Solis",0,Classical,14.06,344,Premium,Medium
1007,"Midnight Letters (Soundtrack)",836,"Sarah Hall",0,Classical,7.82,446,Low,Medium
1008,"Moonlit Temples (Vol. I)",837,"Sarah Horn",0,Blues,8.08,336,Medium,Medium
1009,"Shattered Desire (Sessions)",838,"Sarah Lucero",0,Reggae,17.83,491,Premium,Medium
1010,"Ocean Waves (Diaries)",839,"Sarah Proctor",0,Classical,7.70,515,Low,High
1011,"Infinite Signals",840,"Sarah Ward",0,Jazz,8.35,183,Medium,Low
1012,"Neon Desire (Edition)",841,"Scott Bullock",0,Reggae,7.63,332,Low,Medium
1013,"Sacred Serenade (Edition)",842,"Scott Cantrell",0,Electronic,12.35,373,Medium,Medium
1014,"Moonlit Stories (Blueprint)",843,"Scott Carpenter",0,Pop,16.20,386,Premium,Medium
1015,"Wild Echoes (Vol. II)",844,"Scott Day",0,Rock,10.86,337,Medium,Medium
1016,"Moonlit Horizons (Vol. II)",845,"Scott Fields",0,Rock,6.36,400,Low,Medium
1017,"Frost Voices (Chronicles)",846,"Scott Figueroa",0,K-pop,17.13,125,Premium,Low
1018,"Golden Letters (Anthology)",847,"Scott Hampton",0,"Hip Hop",10.08,227,Medium,Medium
1019,"Frost Desire (Verse)",848,"Scott Lopez",0,Country,16.05,257,Premium,Medium
1020,"Sacred Dreams (Verse)",849,"Scott Moss",0,Electronic,12.00,438,Medium,Medium
1021,"Burning Hearts (Soundtrack)",850,"Scott Perez",0,"Hip Hop",16.91,397,Premium,Medium
1022,"Golden Waves (Edition)",851,"Scott Shepherd",0,Jazz,15.64,485,Premium,Medium
1023,"Moonlit Horizons (Memoirs)",852,"Scott Sullivan",0,Country,10.95,202,Medium,Medium
1024,"Midnight Lights (Reprise)",853,"Scott Wagner",0,Jazz,19.15,347,Premium,Medium
1025,"Neon Paths (Vol. I)",854,"Sean Coleman",0,Classical,6.32,301,Low,Medium
1026,"Distant Dreams (Memoirs)",855,"Sean Kelly",0,Reggae,16.81,391,Premium,Medium
1027,"Moonlit Lights",857,"Seth Peters",0,"Hip Hop",9.98,407,Medium,Medium
1028,"Electric Paradise (Anthology)",858,"Shannon Barnes",0,Pop,16.21,396,Premium,Medium
1029,"Silent Confessions (Anthology)",859,"Shannon Reyes",0,Electronic,12.44,471,Medium,Medium
1030,"Moonlit Hearts (Soundtrack)",860,"Shannon Wise",0,"Hip Hop",13.95,196,Medium,Low
1031,"Sacred Rooms (Soundtrack)",861,"Sharon Gilbert",0,Country,7.92,413,Low,Medium
1032,"Sacred Paths (Edition)",862,"Sharon Gordon",0,Jazz,18.27,204,Premium,Medium
1033,"Wild Lights (Vol. I)",863,"Shaun Freeman",0,Country,13.28,208,Medium,Medium
1034,"Lunar Dreams",865,"Shawn Washington",0,"Hip Hop",6.27,181,Low,Low
1035,"Sacred Stories (Vol. II)",866,"Shawna Martin",0,Reggae,13.76,454,Medium,Medium
1036,"Whisper Hearts (Sessions)",867,"Sheila Campbell",0,Jazz,18.64,360,Premium,Medium
1037,"Lunar Souls (Edition)",868,"Sheila Contreras",0,Jazz,12.16,506,Medium,High
1038,"Sapphire Tides (Verse)",869,"Shelby Black",0,Electronic,18.59,485,Premium,Medium
1039,"Ashen Lights (Anthology)",870,"Sherri Allen",0,Electronic,8.51,445,Medium,Medium
1040,"Shattered Tides (Sessions)",871,"Sherry Gomez",0,Country,10.03,527,Medium,High
1041,"Radiant Whispers (Memoirs)",872,"Sherry Rios",0,Classical,18.87,372,Premium,Medium
1042,"Hidden Shadows (Archives)",873,"Sherry Thompson",0,Reggae,11.49,325,Medium,Medium
1043,"Distant Serenade (Vol. II)",874,"Shirley Clark",0,Country,13.46,224,Medium,Medium
1044,"Electric Temples (Edition)",875,"Shirley Farmer",0,Pop,14.60,192,Premium,Low
1045,"Sapphire Paths (Saga)",877,"Stacey Sandoval",0,Electronic,8.86,351,Medium,Medium
1046,"Fading Letters (Saga)",878,"Stacy Fuller",0,Classical,10.46,379,Medium,Medium
1047,"Blazing Shadows (Soundtrack)",879,"Stacy Willis",0,K-pop,17.51,439,Premium,Medium
1048,"Velvet Signals (Soundtrack)",880,"Stephanie Carrillo",0,Pop,11.82,320,Medium,Medium
1049,"Burning Signals (Memoirs)",881,"Stephanie Casey",0,Blues,10.53,352,Medium,Medium
1050,"Velvet Souls (Redux)",882,"Stephanie Floyd",0,"Hip Hop",18.65,230,Premium,Medium
1051,"Velvet Hearts (Archives)",883,"Stephanie Hicks",0,Country,10.83,378,Medium,Medium
1052,"Lunar Lights (Sessions)",884,"Stephanie Jones",0,Blues,13.75,381,Medium,Medium
1053,"Blazing Tides (Anthology)",885,"Stephanie Kane",0,Classical,12.84,235,Medium,Medium
1054,"Whisper Letters (Chronicles)",886,"Stephanie Rodriguez",0,Blues,14.96,177,Premium,Low
1055,"Obsidian Rhythms (Chronicles)",887,"Stephanie Ruiz",0,Classical,13.28,258,Medium,Medium
1056,"Electric Hearts (Diaries)",888,"Stephanie Salas",0,"Hip Hop",12.84,297,Medium,Medium
1057,"Distant Desire (Diaries)",889,"Stephanie Smith",0,Jazz,9.66,484,Medium,Medium
1058,"Hidden Voices (Redux)",890,"Stephanie Vang",0,K-pop,11.00,298,Medium,Medium
1059,"Paper Horizons (Reprise)",891,"Stephen Evans",0,Country,6.16,191,Low,Low
1060,"Hidden Paradise (Soundtrack)",892,"Stephen Williams",0,Country,14.25,472,Premium,Medium
1061,"Ocean Signals (Sessions)",893,"Steven Evans",0,Jazz,11.75,328,Medium,Medium
1062,"Wild Stories (Reprise)",894,"Steven Horton",0,Electronic,12.90,360,Medium,Medium
1063,"Ashen Serenade (Archives)",895,"Steven Johnston",0,Country,11.89,351,Medium,Medium
1064,"Echo Confessions (Soundtrack)",896,"Steven Marks",0,Electronic,16.31,422,Premium,Medium
1065,"Distant Signals (Edition)",897,"Steven Navarro",0,"Hip Hop",14.02,249,Premium,Medium
1066,"Broken Rooms (Saga)",898,"Steven Stewart",0,Classical,15.01,386,Premium,Medium
1067,"Moonlit Dreams (Tales)",899,"Steven Taylor",0,K-pop,17.61,179,Premium,Low
1068,"Neon Roses (Reprise)",900,"Steven Ward",0,Pop,14.35,456,Premium,Medium
1069,"Blazing Visions",901,"Susan Johnson",0,Reggae,13.77,390,Medium,Medium
1070,"Electric Desire (Saga)",902,"Susan Robles",0,"Hip Hop",17.35,187,Premium,Low
1071,"Echo Desire (Archives)",903,"Susan Salinas",0,Classical,6.26,398,Low,Medium
1072,"Golden Shadows (Sessions)",904,"Suzanne Lopez",0,"Hip Hop",15.99,381,Premium,Medium
1073,"Paper Tides (Memoirs)",905,"Tamara Miller",0,Jazz,16.40,406,Premium,Medium
1074,"Moonlit Whispers (Redux)",906,"Tami Wilkinson",0,Classical,17.85,225,Premium,Medium
1075,"Burning Visions (Blueprint)",907,"Tara Carney",0,Jazz,7.57,406,Low,Medium
1076,"Broken Paths (Verse)",908,"Tara Hill",0,Electronic,10.34,277,Medium,Medium
1077,"Wild Horizons (Chronicles)",909,"Tara Jones",0,Classical,13.05,207,Medium,Medium
1078,"Ashen Visions (Archives)",910,"Tara Price",0,Country,8.36,524,Medium,High
1079,"Electric Echoes (Redux)",911,"Taylor Bailey",0,Classical,18.19,515,Premium,High
1080,"Neon Tides (Vol. I)",912,"Taylor Cook",0,Reggae,7.23,278,Low,Medium
1081,"Glass Serenade (Soundtrack)",913,"Taylor Davis",0,"Hip Hop",15.60,143,Premium,Low
1082,"Ocean Roses (Diaries)",914,"Taylor Forbes",0,Classical,14.20,397,Premium,Medium
1083,"Electric Horizons (Redux)",916,"Teresa Lopez",0,"Hip Hop",8.76,396,Medium,Medium
1084,"Velvet Dreams (Vol. II)",917,"Terri Carey",0,Reggae,11.97,401,Medium,Medium
1085,"Storm Echoes (Sessions)",918,"Terri Mccullough",0,Electronic,7.43,320,Low,Medium
1086,"Midnight Rhythms (Reprise)",919,"Terri Nguyen",0,"Hip Hop",18.82,301,Premium,Medium
1087,"Paper Paradise (Blueprint)",920,"Terry Harris",0,Classical,7.84,448,Low,Medium
1088,"Ocean Reflections (Vol. I)",923,"Theresa Ramos",0,Classical,10.44,475,Medium,Medium
1089,"Blazing Desire",924,"Theresa Wall",0,"Hip Hop",7.28,479,Low,Medium
1090,"Fading Signals (Vol. II)",925,"Thomas Duncan",0,K-pop,14.36,204,Premium,Medium
1091,"Obsidian Confessions (Verse)",926,"Thomas Herrera",0,Jazz,19.16,450,Premium,Medium
1092,"Velvet Dreams (Diaries)",927,"Thomas Le",0,Electronic,17.81,193,Premium,Low
1093,"Infinite Serenade (Blueprint)",928,"Thomas Mejia",0,"Hip Hop",8.60,374,Medium,Medium
1094,"Obsidian Desire (Redux)",929,"Thomas Miller",0,"Hip Hop",11.52,363,Medium,Medium
1095,"Glass Waves (Reprise)",930,"Thomas Rubio",0,Country,6.46,235,Low,Medium
1096,"Lunar Horizons (Vol. I)",931,"Tiffany Johnson",0,Jazz,10.82,425,Medium,Medium
1097,"Ashen Letters (Redux)",932,"Tiffany Keller",0,Blues,18.45,369,Premium,Medium
1098,"Shattered Roses (Blueprint)",933,"Tim Graham",0,Jazz,11.93,296,Medium,Medium
1099,"Radiant Echoes (Diaries)",934,"Tim Murphy",0,Electronic,8.17,203,Medium,Medium
1100,"Sapphire Voices (Reprise)",935,"Timothy Chavez",0,Blues,12.01,286,Medium,Medium
1101,"Fading Souls (Diaries)",936,"Timothy Harris",0,Classical,13.26,367,Medium,Medium
1102,"Distant Voices (Vol. I)",937,"Timothy Jones",0,Electronic,6.41,170,Low,Low
1103,"Ashen Visions (Edition)",938,"Timothy Nelson",0,Classical,15.92,497,Premium,Medium
1104,"Whisper Reflections (Redux)",939,"Timothy Reed",0,"Hip Hop",7.70,273,Low,Medium
1105,"Hidden Visions (Anthology)",940,"Timothy Sanchez",0,Jazz,17.78,414,Premium,Medium
1106,"Distant Voices (Diaries)",941,"Timothy Wade",0,Blues,6.24,249,Low,Medium
1107,"Distant Confessions (Verse)",942,"Timothy Wilson",0,Reggae,11.70,336,Medium,Medium
1108,"Sacred Shadows (Redux)",943,"Tina Brown",0,"Hip Hop",18.19,451,Premium,Medium
1109,"Broken Confessions (Archives)",944,"Tina Cortez",0,Reggae,7.71,488,Low,Medium
1110,"Infinite Letters (Verse)",945,"Tina Lawrence",0,Classical,10.04,500,Medium,Medium
1111,"Glass Echoes (Verse)",946,"Tina Webb",0,Country,11.86,452,Medium,Medium
1112,"Shattered Dreams (Archives)",947,"Todd Davis",0,Electronic,7.36,186,Low,Low
1113,"Velvet Stories (Archives)",948,"Todd Riley",0,Country,19.54,367,Premium,Medium
1114,"Frost Tides (Soundtrack)",949,"Todd Wallace",0,Blues,18.17,403,Premium,Medium
1115,"Midnight Dreams (Soundtrack)",950,"Todd Williams",0,Blues,13.24,271,Medium,Medium
1116,"Broken Horizons (Soundtrack)",951,"Tonya Baker",0,"Hip Hop",12.22,483,Medium,Medium
1117,"Sacred Roses (Vol. II)",952,"Tonya Gibson",0,Country,17.10,325,Premium,Medium
1118,"Midnight Visions (Vol. I)",953,"Tonya Thompson",0,K-pop,7.76,360,Low,Medium
1119,"Electric Roses (Vol. II)",954,"Traci Butler",0,Rock,17.09,322,Premium,Medium
1120,"Glass Paths (Sessions)",955,"Tracy Holt",0,Classical,10.49,429,Medium,Medium
1121,"Crimson Desire (Vol. II)",957,"Trevor Young",0,Electronic,12.45,268,Medium,Medium
1122,"Shattered Temples (Redux)",958,"Tricia Collins",0,Country,13.49,464,Medium,Medium
1123,"Distant Stories (Vol. II)",959,"Troy Barnes",0,Electronic,6.27,300,Low,Medium
1124,"Midnight Desire (Verse)",960,"Troy Jones",0,Jazz,8.97,334,Medium,Medium
1125,"Echo Reflections (Anthology)",961,"Troy Miller MD",0,Classical,14.47,140,Premium,Low
1126,"Whisper Hearts (Vol. II)",962,"Troy Steele",0,Blues,18.66,451,Premium,Medium
1127,"Silent Lights (Edition)",963,"Twenty One Pilots",1,Rock,7.70,199,Low,Low
1128,"Radiant Voices (Memoirs)",964,Usher,1,Electronic,16.52,295,Premium,Medium
1129,"Hidden Echoes (Redux)",965,"Valerie Brown",0,Electronic,7.95,493,Low,Medium
1130,"Velvet Serenade (Chronicles)",966,"Vanessa Oconnor",0,Country,7.57,409,Low,Medium
1131,"Fading Rooms (Sessions)",967,"Vanessa Stanton",0,K-pop,8.89,394,Medium,Medium
1132,"Midnight Shadows (Chronicles)",968,"Veronica Crane",0,Country,13.10,355,Medium,Medium
1133,"Radiant Paradise (Archives)",969,"Victor Duran",0,Electronic,9.51,400,Medium,Medium
1134,"Glass Visions (Saga)",970,"Victoria Collins",0,Jazz,18.93,450,Premium,Medium
1135,"Whisper Signals",971,"Victoria Hawkins",0,Jazz,17.35,406,Premium,Medium
1136,"Frost Tides (Saga)",972,"Victoria Martinez",0,K-pop,16.29,461,Premium,Medium
1137,"Radiant Letters (Memoirs)",973,"Victoria Webb",0,K-pop,14.42,412,Premium,Medium
1138,"Golden Echoes (Blueprint)",974,"Victoria West",0,Pop,13.74,226,Medium,Medium
1139,"Silent Paths (Vol. II)",975,"Vincent Flores",0,Blues,16.28,214,Premium,Medium
1140,"Velvet Dreams (Edition)",976,"Vincent Mathis",0,Country,8.48,325,Medium,Medium
1141,"Moonlit Reflections (Memoirs)",977,"Vincent Patrick",0,Electronic,18.76,256,Premium,Medium
1142,"Ocean Letters (Verse)",978,"Vincent Wilson",0,Classical,14.71,383,Premium,Medium
1143,"Echo Roses (Anthology)",979,"Walter Reid",0,"Hip Hop",11.53,147,Medium,Low
1144,"Echo Tides (Tales)",980,"Wanda Pearson",0,Classical,12.71,222,Medium,Medium
1145,"Obsidian Horizons (Verse)",981,"Warren James",0,K-pop,8.74,371,Medium,Medium
1146,"Whisper Confessions (Anthology)",982,"Wendy Anderson",0,Pop,18.26,362,Premium,Medium
1147,"Fading Paradise (Blueprint)",983,"Wendy Berry",0,Pop,7.35,404,Low,Medium
1148,"Lunar Signals (Vol. II)",984,"Wesley Bright",0,Country,16.45,363,Premium,Medium
1149,"Whisper Confessions (Tales)",985,"Whitney Armstrong",0,"Hip Hop",9.67,524,Medium,High
1150,"Obsidian Desire (Reprise)",986,"William Cook",0,K-pop,13.28,247,Medium,Medium
1151,"Lunar Desire (Reprise)",987,"William Fisher",0,Reggae,12.25,279,Medium,Medium
1152,"Glass Tides (Vol. II)",988,"William Mata",0,Blues,11.34,156,Medium,Low
1153,"Burning Rooms (Anthology)",989,"William Mccall",0,"Hip Hop",16.72,206,Premium,Medium
1154,"Velvet Tides",990,"William Miller",0,Jazz,15.96,504,Premium,High
1155,"Ocean Voices (Sessions)",991,"William Ortiz",0,Rock,10.43,145,Medium,Low
1156,"Distant Hearts (Vol. II)",992,"William Rogers",0,Jazz,10.20,393,Medium,Medium
1157,"Distant Rooms (Memoirs)",993,"William Russo",0,Rock,12.16,469,Medium,Medium
1158,"Silent Souls",994,"William Velez",0,"Hip Hop",15.96,214,Premium,Medium
1159,"Ocean Rhythms (Sessions)",995,"Willie Stevens",0,Pop,10.71,374,Medium,Medium
1160,"Blazing Voices (Sessions)",996,"Willie Wright",0,K-pop,19.43,387,Premium,Medium
1161,"Echo Souls (Vol. I)",997,"Zachary Holder",0,"Hip Hop",9.45,316,Medium,Medium
1162,"Ocean Serenade (Diaries)",998,"Zachary Kent",0,Rock,7.12,409,Low,Medium
1163,"Hidden Waves (Edition)",999,"Zachary Miller",0,Reggae,14.73,247,Premium,Medium
